title,category,content
"Pot session sa van, 4 timbog",C,arestado laki bae raang aktu itong sagawa pot session loob radang van subdivision lucena city makalawa palag suspek sina ldo merto edwardo rogelio baby evangelista ofelia nobleza isa silang posas pulis informant sbong pulisya hggil ha-hinalang foton view traveler van rada dilim bahagi family land subdivision bgy ibabang dupay rekober plastic hinalang sidl shabu drug raphernalias libre baril
"Dentista, nilooban, pinatay sa clinic",C,patay dentista tapos holdap dental clinic lakihang naka motorsiklo hapon tanghali ti city dr antonio limos bawi buhay gamot ti medical center mc dulot tamo nitong tama bala ibang bahagi kataw lunsad manhunt operation pulisya kilalang holdaper initial report ti police alas- tanghali anap sidente dental clinic biktima tagpu nuluk paul magong st brgy san antonio village ti city datg lakihang suot kulay itim jacket pulang t-shirt angkas motor plaka turang klika nggap syente suspek
P50M patong sa ulo ni Justice Aguirre,C,offer diano big-time drug lords piit building new bilibid prison nbp inmate likida justice sec vitaliano aguirre bunsod diano tanggi alok drug lords suhol abot p milyon sabg suhol alok drug lords building opisyal department justice doj national bureau investigation nbi daang eleksiyon big-time drug lords already wanted pool resources offer p million hayag aguirre nayam telebisyon could offer corrupted hired somebody kill p million threat fresh dagdag lihim building kulong top drug lords sina peter co herbert colangco nauna ibunyag pnp director general ronald bato dela rosa nag-raise drug lords p milyong reward ulo ulong rodrigo duterte kill contract alok top drug lords deklarasyon duterte kontra ilegal droga buong bansa
8 dinampot sa baril at droga,C,laboso laki iligal benta baril sabay dampot katao bilang bae tapos aktuhang pot session loob bahay hapon taguig city kilala chief inspector carlito narag jr hepe regional police intelligence operation unit rpiou national capital region police office ncrpo suspek sina rowena basag y-asawa ivy aragon tira -a mdanao st herve pili y-asawa residente saavedra st ricardo tolento tira mdanao st rex bry ventura residente visayas st rommel vi tira san roque st melv basag sambahay col bravo st sabg lungsod dakip pot session jefferson yanilla tdero residente luzon st zone brgy central sabg lungsod siyang hulg benta libre baril pulis
"Bata, nabundol na, ni"" rape pa",C,timbog kulung walang-awang aksidente taong gulang batang babe ni-rape sementeryo halip dal ospital davao city sagi motorsiklo kilalang vijay serano bata laro st john panac davao city agad sugod suspek bata ospital gamit motorsiklo halip amut dal sementeryo dala bata samantala serano anyos bata kusero bunaw police station kpirma merlito tubog hepe sa police laceration ari biktima alyas annabel gawang medical check-up tiyak gahasa salukuy sampa kaso suspek
Mag-iinang sexy pinagsasaksak sa France,C,arestado french police lakg morocc tapos nitong saksak bae anak bae alpine resort france impormasyong kuha offend ano anyos suspek yveles region labas paris sexy attires biktima atake ano suspek ia tira lagrand village pagda terrace apartment biktima almusal ano biktima atake suspek armado kutsilyo public prosecutor raphael balland sugat anyos ina walong-anyos anak nitong bae wang isugod grenoble hospital takas suspek laun dakip awtoridad
"3 parak na protector, supplier ng droga sa Bicol, kinilala",C,kilala alan hapon pulis ano protector supplier shabu drug pushers naga city camares sur sibak tungkul salukuyang dete police regional office pro detention cell pulis sina po jonat dorado po joseph belmonte ferm sanchez wang talaga police community prect pcp station naga city pnp batid pulis nta drug pushers nauna dakip raid isla sison lugar pugad iligal droga lungsod samantala akyat higit users tulak iligal droga boluntaryong suko bicol region igting mpanya pulisya sugpo iligal droga base tala pro lawig camares sur raming drug surrenderees abot higit sund lawig albay yroong higit sukong tulak users atlo camares norte sbate sorsogon catanduanes
"45,000 inaresto, sinibak sa bigong kudeta sa Turkey",C,katao dakip tanggal suspinde trabaho crackdown ilunsad turkish president recep tayyip erdog sunod bigong kudeta turang bansa bilang talsik trabaho guro education staff university deans wani interior ministry staff finance ministry katao tatrabaho prime minister office bukod military coup plotters aresto ulat aresto sibak alyado exile cleric fethullah gulen ituturo erdog responsable tangkang bagsak gobyerno bila marig tanggi gulen kalam kudeta abot nam military personnel aresto pulis sibak ugnay bigong kudeta alarma nam international community lawakang crackdown tupad erdog nawag turkey respetu batas rapatang ntao
Collector rumaraket na holdaper,C,anyos laki sabit serye holdap dakip sta maria pnp raang kunwarg sahero holdap gsg baril drayber sakyang traysikel korner bgy caysiao sta maria bulac makalawa kilala p supt raniel valones sta maria police chief arestong leonardo bernardo debt collector scual compound bgy sta clara sta maria kpiska libre ltik harap song robbbery hold-up illegal possession firearms ammunition kilala biktimang raymund tuto teorica tricycle driver blk lot northville bgy caysio sta maria tangay kita masada tapos tuk baril suspek kun p cash
"Babaeng 'tulak' sa Batangas, ligtas sa likida",C,sapul man bala ibang bahagi kataw himalang buhay bae biktima ano baril suspek sakay motorsiklo bay talisay batangas makalawa hapon munang isugod st andrew hospital ilipat cp reyes hospital tanau city biktimang mari zamuco serrano alyas may anyos bgy sta maria talisay batangas bistay suspek tricycle sado ala-una hapon tupg bond paper ihagis takas suspek akalang patay biktima saad tagang tular nyo yare pusher laurel bats pusher yare rekober crime scene lat basyo cal tala talisay municipal police station spot top priority list illegal drug pusher ligtas biktima anong real estate broker
"1 patay, 4 naarestong drug personality sa N. Ecija",C,itba drug personality ratangang drug user pusher lambat bayang hpay mpanya noong ilunsad opl tokhang ibang panig lawigang unang kaso kilala p supt rey dela cruz sawi rez terana ortiz alias ricky residente julia st bgy abar st san jose city nueva ecija samantala batid abante p sr inspector arnel aguilar halos sunod aresto sina jesus odulio villarico residente purok mac jean santill sta ana bgy sta cruz rommel bernabe tapia residente bgy sto cristo robert santiago rabang residente ea st bgy san francisco san antonio nueva ecija
2 drug suspects  tumba sa Iloilo,C,taguriang sangkot iligal droga sawi lab awtoridad hiwalay anti-drug operation iloilo city ulat iloilo police rating camp crame tay suspek target ano pulisya gawang opl double barrel sunod operasyon unang tay awtoridad nfilo artuz alyas jun-jun brgy litbog centro calog iloilo lab aktong arestu lagitna transaksyon batid bukod igg armado libre baril akma itong hagis granada pulis agad unahang putuk tay arevalo iloilo city nam patay freddy sbg alyas lando tapos mk- fragmentation grenade gamit sana aresto kuhan shachet shabu tay suspek
13 patay sa Guatemala jail riot,C,patay preso tapos siklab riot bilanggu guatemala sama sawi dating army captain byron oliva hatul kulong song tay guatemal bishop tay oliva bishop gerardi noong abril ituturing notorious crimes saysay guatemala tagapagsalita guatemal national institute forensic sciences anap riot voncito prison tuloy imbestiga awtoridad ugat riot sawi pang preso
8 pa sa Luzon bulagta sa droga,C,dagdag habang tala tutba hiwalay lugar ibang panig luzon ugnay puspusang mpanya kontra droga nueva ecija abot katao dagdag tala tbang drug personality batay ulat ratg tanggap p sr supt uel cornel nueva ecija police director bilang dagdag tala sina arthur ahas joey de dios baby ama slang kipag-engkuwentro cabanatu police nonie bautista baylon brgy san carlos cabiao talang nero unong pusher lugar raymundo ramos antono sityo tana brgy rizal san leonardo julius malig belmonte residente brgy poblacion east aliaga edsel doblado esteb brgy concepcion east zaragosa antipolo city tay alyas jo hinalang pusher tapos lab pulis buy-bust operation sitio hacienda antipolo sulong hi-way brgy sta cruz hapon dalg-araw olongapo city hinalang tulak droga bulagta tapos kipagpalit putok awtoridad olongapo city police office ocpo anti-illegal drugs special operations task force aidsotf tapos buy-bust operation purok barangay new cabal lungsod kilala suspek leopoldo poldo gregorio hustong gulang tamo tama bala kataw tapos tunog police asset transaksyon bandang alas- makalawa gabi ano putuk
"Marijuana plantation sa Cebu, sinalakay",C,abot higit fully grown marijuana plant bunot sira awtoridad salakay sabing plantation balamb cebu city ulat rating camp crame pro director chief supt noli talo abot higit p milyon halaga marijuana sira sitio da-o baro bagacay cabatbat brgy bayong balamb alam hirapang tuntun awtoridad sobrang layo liblib lugar pang gamit drone device ratg plantasyon marijuana
"3 patay, 5 timbog sa Bulacan drug encounter",C,shabu pusher slang dakip raang sagawa anti-drug operation awtoridad nauwi engkuwentro bay norzagaray san rafael bulac makalawa kilala pulisya slang sina vergel veleza dilim st san rafael all alonto bata sitio lora brgy muy norzagaray randy castro alyas alen sitio crusher barangay bigte norzagaray sawi bunga tama bala kataw dakip nam suspek sina anna fatima scual dalaga brgy tictic vergel hernandez sitio settling brgy bigte henry boticario rlene subivision sylvester mesa sitio curbada alfredo cruz wang brgy muy norzagaray
16 pa bulagta sa drug bust,C,tuloy pang lulobo sawg sangkot droga ti city laki piniwalang biktima summary execution tagpu residente bandang alas-tres dalg-araw sapagit vito cruz extension magong st brgy san antonio village tayang anyos edad medium build itim buhok suot kulay yellow t-shirt gray jacket asul jeans sapatos biktima tamo lalim sugat dibdib tali packaging tape balot itim garbage plastic sabit leeg ratulang sulat pusher nakaw tular aque city lagak peoples funeral services ilalim autopsy bangkay laki baril kilalang laki tagpuang bulagta harap flying v gasoline station quiro avenue south bound lane brgy tambo turang lungsod suot kulay itim t-shirt checkered short pant samantala taguig city patay biktimang naser law alyas okra tapos itong baril kilalang suspek las pi dead on-arrival las pi district hospital ruben rivera alyas ben hustong gulang residente -b luzvimda st brgy caa ang laki niwalang biktima summary execution tagpuang makalawa gabi muntlupa city muntlupa dead-on-the-spot biktimang ramon calalang jr alyas noy sacristia st brgy poblacion muntlupa city raang baril kilalang lakg naka motorsiklo makalawa gabi samatala pang laki bulagta quezon city hiwalay sidente maril ugnay droga makalawa gabi katao sawi hiwalay buy-bust operation ibang lugar ynila
"Di na pinautang, pinatay pa",C,utang baril tay barangay gawad mag-anak tapos talo hiram pera huli makalawa bay castilla sorsogon kilala biktima bgy san vicente gawad norm lasalista tamo tama dibdib ideklarang dead-on-arrival sugurang amut dakip nam suspek joel lasalista mag-anak biktima residente rehas bgy ulat pulisya dakong alas- aga tungo biktima bahay suspek upang hiram sana pera ospital ano asawa subalit hiram pera suspek upang roon tang talo kun suspek libre baril baril biktima
"Mag-live in, huli sa online drug trade",C,mag-live partner aresto benta iligal droga social media san carlos city negros occidental piit san carlos city police detention cell ihahanda song sampa sina bonn antiquera odessa cadena residente iloilo city suspek aresto haba highway barangay rizal san carlos city tau provincial anti-illegal drugs special operations task group provincial public safety campany san carlos city police kpiska kilo marijuana alam suspek bibyahe tungong cebu ibebenta marijuana negros
2 pulis huli sa pangongotong sa pusher,C,bagitong pulis-quezon city aresto raang kotong dakip drug pusher entrapment operation batas hills police station quezon city hapon aga gawang press briefing hapon camp rgal iprisinta nina national capital regional police office ncrpo director chief supt oscar albayalde qcpd director sr supt guillermo lorenzo eleazar media dakip sina po ronald clar po edgar all co talaga station anti-illegal drugs batas hills ps samantala pang po angelito resureccion takda ilalim imbestigasyon upang alam tohan sabing nauna itong bang p k hulg drug pusher nitong hulyo barangay holy spirit qc eleazar dakong alas-nuwebe aga aresto sina clar co entrapment operation gawa likurang bahagi batas hills police station sabi nam supt lito patay hepe batas hills ps lapit milya huling pusher alam hing p k sabing nauna bigay p k balanseng p k sunduang ibigay hapon agad ang ikasa patay entrapment operation sundu milya pusher nina co clar istasyon abut p k aktong tanggap pulis p k damba tau patay baro
