"2 balik-droga, dinakma",C,"Hindi umano tumupad sa pangakong magbabagong buhay ang da­lawang lalaking suspek sa paggamit ng droga na una nang sumuko sa isina­gawang Oplan Tokhang ng mga awtoridad kaya himas-rehas ang mga ito matapos maaresto sa isang buy-bust operation sa lungsod ng Olongapo kamakalawa.,Nahaharap sa kasong paglabag sa Republic Act 9165 sina Mario Pa­ngan, 19-anyos at Cedrick Hayahay, 18-anyos pa­wang residente ng Marilag St. Barangay Sta. Rita nang nabanggit na lungsod.,Ayon sa pulisya, dati nang sumuko ang da­lawa at nangako na magbabagong buhay subalit matigas umano ang ulo ng mga ito at patuloy pa rin ang pag gamit ng droga at hindi pa nakuntento ay nagagawa rin umanong magbenta.,Dito na nagsagawa ng test buy ang mga elemento ng Olongapo City Police Station (OCPO) station 5 hanggang sa maaresto ang dalawa kung saan nakuha sa mga ito ang tatlong sachet na pinaghihinalang shabu pati ang P300 bilang marked money.",,
Todas sa saksak ni insan,C,"Isang lalaki naman ngayon ang napatay sa saksak ng kanya mismong sariling pinsan matapos umano ang mainitang pagtatalo sa Lungsod ng Caloocan kamakalawa ng gabi.,Ayon kay PO3 Julius Mabasa ng Malabon City Police-Homicide Unit, dakong alas-11:15 ng gabi nang maganap ang insidente sa loob mismo ng bahay ng magpinsang sina Jaime de Lima, 42-an­yos at Benjamin Malinao, 48-anyos sa Perez Street, Brgy. Tonsuya ng nasabing lungsod.,Kasalukuyan umano noong nag-iinuman ang dalawa kasama ang ilang kaibigan sa tapat ng kanilang bahay nang big­la na lamang umanong pumasok sa loob ng bahay si De Lima at kunin ang kanilang mga kaserola at iba pang gamit sa kusina saka ipagbabalibag.,Doon na sumunod si Malinao at kinumpronta ang pinsan kung ano ba umano ang problema nito ngunit sa halip na huminto ay patuloy lamang sa kanyang ginagawa ang biktima na nauwi sa pagmumurahan at mainitang pagtatalo at pananaksak.",,
"Pot session nilusob, 4 patay",C,"Pinagbabaril ng tatlong hindi kilalang ri­ding-in-tandem ang isang nagaganap na pot session ng grupo ng mga kalalakihan na nagresulta sa pagkamatay ng apat na katao kabilang ang isang fish ball vendor kamakalawa ng gabi sa Marikina City.,Sa isinumiteng report ni Chief Supt. Romulo Sapi­tula, hepe ng Eastern Police District, kinilala ang mga biktima na sina Rodel Aguilar, 41, resi­dente ng Brgy. Sto. Nino; Danilo Bautista, 48, taga-Ma­landay; Jesus Martin, 45, sumuko kamakailan at re­sidente ng Shoe Avenue ng nabanggit na lungsod at isang hindi nakilalang fishball vendor.,Lumalabas sa imbestigasyon dakong alas-11:10 kamakalawa ng gabi nang dumating ang tatlong kala­lakihan sakay ng dalawang motorsiklo sa tapat ng bahay ni Martin na umano ay ginagamit sa pot session.,Walang babalang pinagbabaril ang tatlo na nasa loob ng bahay at agad naman itong ikinasawi ng mga biktima. Nadamay lamang ang nabanggit na fishball vendor na nagkataong nasa lugar ito.",,
Binatilyo nilikida sa sementeryo,C,"Personal na nagtungo sa himpilan ng pulisya ang sepulturero ng pampublikong sementeryo ng Calatagan Batangas, makaraang madiskubre nito ang bangkay ng isang lala­king biktima na may tama ng bala sa ulo at katawan.,Batay sa naantalang ulat ng Calatagan Municipal Police Station, magaalas-nuwebe ng umaga kamakalawa nang makita ni Camilo Bulaclac ang bangkay ng biktimang si Jimbo Eleponga y Chico, 16-an­yos ng Barangay Poblacion IV, Calatagan, Batangas.,Hinihinalang nilikida sa loob mismo ng Calatagan Public Cemetery ang biktima ng mga hindi pa nakikilalang suspek.,Inaalam na ng pulisya ang posibleng motibo sa nangyaring krimen.",,
"Biktima ng EJK sa Bulacan, 183 na",C,"Umabot na sa 183 ang biktima ng extrajudicial killing sa buong lalawigan ng Bulacan mula noong Hulyo hanggang ngayong Nobyembre at inaasahang tataas pa ang bilang na ito sa susunod na mga araw kung saan blangko pa rin ang awtoridad sa pagkakakilanlan sa nasabing grupo na target itumba ang mga tulak at kriminal.,Kumpirmadong patuloy na iniimbestigahan ng Bulacan PNP ang walang humpay na pagpaslang sa mga kilabot na drug pusher at addict na sangkot din sa ibat-ibang kasong kriminal kung saan malaking porsiyento ng mga biktima ng summary execution ay nilalagyan ng plakard na sangkot ito sa droga at iba pang iligal na aktibidad.,Nabatid na ang nasabing bilang ng biktima ng EJK ay mula lamang noong Hulyo 1 hanggang ngayong unang linggo ng Nobyembre at kabilang din sa mga napapatay ay ilang pulis na sangkot sa droga at ang mga biktima ay dinudukot at ikinakalat sa kalsada o itinutumba ng riding-in-tandem.,Kabilang sa may pinakamaraming biktima ng EJK ay ang San Jose del Monte City at Meycauayan City at hindi pa kabilang dito ang halos 40 na tulak ng droga na napapatay kada buwan ng Bulacan PNP sa mga lehitimong police operation sa 21 na bayan at tatlong lungsod sa lalawigan.",,
"Konsehal, itinumba sa Pagadian City",C,"Z­AMBOANGA CITY — Isang k­onsehal sa ba­yan ng Dimataling sa Z­amboanga del Sur ang itinumba ng mga ‘di-kila­lang armado sa Pagadian City.,Sinabi ng pulisya na pinagbabaril si Konsehal Momar Dris, 38, sa Rizal ­Avenue nitong sabado ng madaling- araw. Dalawang lalaki umano ang tumira kay Dris at agad ding tumakas matapos na rat­ratin ang kanilang biktima.,Paalis na sana si Dris sakay ng kanyang Montero nang ito ay lapitan ng mga kriminal at saka pinagbabaril.,Dead-on-arrival ito sa pagamutan at sinabi ng pulisya na patuloy ang kanilang imbestigasyon sa pamamaslang sa pulitiko.,Hindi pa mabatid kung may kinalaman sa kanyang trabaho o personal ang motibo sa pagpatay kay Dris.",,
Tsinoy nagpasaklolo sa Pasay Police,C,"Humingi na ng tulong ang Filipino Chinese chambers of Commerce sa Pasay City Police hinggil sa kidnapping na nagaganap sa mga Chinese.,Ang paghingi ng tulong ay naganap sa isang pulong sa lungsod ng Pasay kahapon sa pagitan ng mga Chinese businessman sa pangunguna nina Nelson Guevarra at Tecson Alonzo, board of director ng Chinese Chambers of Commerce at Pasay City Police Chief Senior Supt. Nolasco Bathan.,Sa nasabing pulong ay kinuwestyon ng mga Chinese businessman ang mga awtoridad kung ano ang gagawin sakaling may mangyaring pagdukot sa kanila o alin man sa kanilang pamilya.,Pinayuhan ni Bathan ang grupo ng mga Chinese na agad na makipag-ugnayan sa kanilang tanggapan at huwag matakot at magtiwala sa mga kapulisan upang masawata ang kidnapping na nagaganap sa nasabing lungsod.,“Peace on order lang binigyan ko lang sila ng payo na mag-ingat dahil ‘ber months’ na at stake holder sila sa Pasay,” ani Bathan.,Naniniwala naman si Bathan na may mga kasab­wat ang mga kidnapers na malapit o nakakaalam sa katauhan ng kanilang mga kikidnapin dahil ito ang nagbibigay ng impormasyon sa mga sindikato.,Pinaalala pa ni Bathan sa mga Tsinoy na huwag magbibigay ng pera dahil nananatili ang ‘no ransom policy’ ng gobyerno.,Ang mga Chinese ay nangangamba sa kanilang kaligtasan dahil sa sunud-sunod na kidnapping lalo na ang mga kanilang estudyante na maaaring ito ang sentro ng unang bibiktimahin ng mga sindikato ng kidnapping.,Mabilis na koordinasyon ang hiling ng pamunuan ng Pasay City Police sa mga Chinese upang mabilis din na maresolba ang ganitong modus operandi ng mga kidnappers.",,
Lady pusher patay sa buy-bust,C,"Isang lady drug pusher na kabilang din sa drug watch list ang napatay makaraang manlaban sa operatiba ng Bocaue Police nang mahalata ng tulak na opisyal ng pulisya ang kanyang binentahan ng shabu, kaya bumunot ng baril at lumaban sa isa pang buy-bust operation sa Barangay Caingin, Bocaue, Bulacan kamakalawa.,Ayon kay P/Supt. Charlie Cabradilla, Bocaue Police chief, nakilala ang napatay na tulak na si Remedios Garcia y Pali­sok, 42, residente ng No. 354 Hulo St., Barangay Caingin, Bocaue na nagtamo ng bala sa katawan na ikinasawi nito at makuha sa kanyang pag-iingat ang isang maigsing baril, marked money at ilang pakete ng shabu.,Bandang alas-5:30 ng madaling-araw nang magsagawa ng buy-bust o­peration ang Bocue Police laban sa kanilang target na si Remedios sa Barangay Caingin ng nasabing bayan ngunit nahalata ng suspek na parak ang poseur buyer kaya binunot nito ang kanyang baril at pinagbabaril ang awtoridad na napilitang gumanti kaya napatay ang suspek.,Nabatid na ang target na si Remedios ay nasa listahan ng awtoridad sa pagtutulak ng droga sa nasabing lugar at ilang linggo itong ipinasailalim sa surveillance operation bago kumagat sa entrapment operation at mapatay sa maikling palitan ng putok.",,
Prinsipal nakumpiskahan ng droga,C,"SUDIPEN, La Union — Nahaharap sa kasong paglabag sa RA 9165 o Dangerous Drugs Act of 2002 ang isang School Principal matapos na makita sa kaniyang bahay ang mga ipinagbabawal na gamot sa Barangay Namaltogan ng bayang ito.,Kinilala ni P/Senior Insp. Dominador Apostol II, Hepe ng Sudipen Municipal Police, ang suspek na si Hermenio Dasalla, 55-anyos, may asawa at residente ng nasabing lugar.,Sa bisa umano ng search warrant ay hinalughog ng mga awtoridad ang tahanan nito at natagpuan ang tatlong sachet ng hinihinalang marijuana fruiting tops.,Ayon sa opisyal, ito na ang ikalawang beses na raid sa tahanan ng suspek kung saan na­ging negatibo ang resulta nu’ng una.,Maliban na Top 1 ito sa Municipal Level, ay kabilang din ito sa High Value Target ng mga awtoridad.",,
Negosyante inasinta sa sentido,C,"SANTA ROSA, Nueva Ecija — Isang tama ng baril sa sentido ang tumapos sa buhay ng isang negosyante sa bayang ito makaraang barilin ng ‘di nakilalang salarin noong Huwebes ng umaga habang abala sa kanyang mga paninda sa puwesto sa Purok 1, Brgy. San Isidro rito.,Batay sa ulat na isinumite ni P/Chief Insp. Jeffrey Alivia sa tanggapan ni Mayor Marita Chua Angeles, nakilala ang biktima na si Demetrio Aguilar Patricio, Jr., 41, residente ng naturang lugar.,Nabatid sa isinigawang imbestigasyon ni PO2 Daniel Villanueva na dakong alas-6:25 ng umaga habang abala si Patricio sa tindahan at poultry store, ay biglang dumating ang mga salaring riding-in-tandem at isinagawa ang pamamaslang.,Isang anggulong sinisilip ng mga pulis ang usapin sa lupa na kinasasangkutan umano ni Patricio at apat nitong mga kapitbahay.",,
"Motorsiklo sumemplang, 3 dedbol",C,"Tatlo katao ang nasawi nang sumemplang at tuluyan silang tumalsik mula sa sinasakyang motorsiklo sa Lebak, Sultan Kudarat.,Pawang nagtamo ng matinding pagkabagok sa ulo nang tumama sa semento matapos tumilapon dahilan ng kanilang kamatayan na sina Danrey Berme, 14, estudyante ng Notre Dame Salaman College; Benjie Mindo, ng Datu Karon, Maguindanao at Lenie Celeste, ng Purikay, sa nasabing bayan.,Sa ulat ng Lebak MPS traffic section, lulan ng motorsiklo ang mga biktima habang binabaybay ang national highway sa Barangay Kumalawit, nang biglang sumemplang habang malakas ang ulan.,Nagsasagawa pa ng imbestigasyon ang pulisya sa nasabing aksidente.",,
Kapitan bulagta sa 2 bala,C,"BANGUED, Abra — Bumulagta ang isang barangay kapitan dito matapos punlaan ng dalawang punglo sa ulo ng mga hindi pa nakikilalang salarin sa bahagi ng Torijos St., Zone 5 ng bayang ito kamakalawa ng hapon.,Kinilala ng mga awtoridad ang biktima na si Rommel Vergara Timbreza, nasa hustong gulang, residente at kapitan ng barangay Silet, San Juan ng lalawigang ito.,Batay sa inisyal na imbestigasyon ng mga pulis, bumibili ang biktima ng mga automotive parts sa isang auto supply sa nasabing lugar nang pagbabarilin ito ng dalawang lalaking lulan ng motorsiklo.,Isinugod ng mga kasapi ng rumespondeng mga pulis ng Bangued ang biktima sa Abra Provincial Hospital ngunit idineklarang dead-on-arrival ng mga doktor dito.,Narekober sa crime scene ang dalawang basyo ng caliber .9mm habang tinitingnan na ng mga awtoridad kung may kaugnayan sa illegal na droga ang naturang pamamaslang.",,
3 pusher arestado sa Roxas City,C,"Inihahanda na nga­yon ang kasong isasampa laban sa tatlong suspek na inaresto sa isang drug buy-bust operation sa Brgy. San Jose, Ro­xas City.,Nakapiit na nga­yon sa detention cell ng Roxas City Police ang mga suspek na sina Antonio Eduardo, Jr., 36, ng Brgy. Inzo, Roxas City; Rena Mae Lanes, alyas ‘Toto’, 18, ng Brgy. San Jose, Roxas City at John Erick Azares, alyas ‘Janjan’, 27, ng Brgy. Banica, Roxas City.,Napag-alaman na nakatanggap ng intelligence report ang tanggapan ng Station Anti-Illegal Drugs Special Operation Task Group (SAID-SOTG) ng Roxas City Police Station kaugnay sa iligal na aktibidad ng mga suspek kaya agad nagsagawa ng operasyon.,Matapos makakum­piska ng 60 gramo ng shabu na nagkakahagala ng P360,000, agad dinampot ang tatlong suspek.,Nakuha pa mula sa mga dinakip ang ilang paraphernalia at isang granada.,Payapa namang su­ma­ma ang mga suspek sa mga umarestong pulis kaya walang naganap na komosyon.",,
Kagawad patay sa maskarado,C,"Hanggang sa kahuli-hulihang pagkakataon, i­pinakita ng isang barangay kagawad ang matin­ding pagmamahal sa kabiyak matapos nitong itulak ang huli nang siya ay yakapin para hindi madamay na mabaril ng apat na maskaradong suspek, kamakalawa ng madaling-araw sa Pandacan, Maynila.,Nabatid na kahapon lamang ng umaga inireport sa tanggapan ng Manila Police District-homicide section (MPD-hs) ang pagkamatay ng biktimang si Enrique Ma­ngayon, alyas ‘Ek-Ek’, barangay kagawad ng Brgy. 868 at residente ng 1188 Gu­yabano St., Kahilim II, Pandacan, Maynila.,Sinabi ni Rose Ann, anak ng biktima, na una, nakita niya na may tama ng bala sa kanang balikat ang ama matapos barilin ng apat na suspek na nakasuot ng maskara na nakapasok sa kanilang bahay matapos na sirain ang kanilang pintuan.,Niyakap umano ito ng kanyang ina at nag­makaawa sa mga suspek, pero itinulak ito ng kanyang ama bago binaril sa ulo ng isa sa mga suspek.,Nabatid kay P/Supt. Emerey Abating, station commander ng MPD-Station 10, dakong alas-kwatro ng madaling-araw nang maganap ang krimen sa loob mismo ng tahanan ng biktima.",,
Dalaga tinarget sa ulo,C,"Patay ang isang dalaga makaraang barilin ito sa ulo ng isang lalaki sa Barangay Pittland, Cabuyao City, Laguna kamakalawa ng hapon.,Batay sa imbestigasyon ng Cabuyao Police, dakong alas-singko, nakatayo sa harap ng isang restaurant ang biktimang si Ma. Angelica Sacdalan, 27-anyos, empleyado ng Universal Robina Corp., kasama ang kanyang kaibigan na si Josephine Apostol Casacop at hinihintay ang kanyang boyfriend na isang Anrei Binalayo, nang biglang dumating ang suspek na si Jonnie Viñas y Disopida, 39, residente ng Brgy Asis, Bauan, Batangas.,Walang sabi-sabing patraydor ng binaril nito ang dalaga na tinamaan sa ulo na naging sanhi ng agarang pagkamatay nito.,Mabilis na tumakas ang suspek matapos ang pamamaril at nagtago sa bahay ng isang barangay tanod subalit naaresto rin ito ng mga nagrespondeng pulis.,Inaalam pa ng mga awtoridad ang motibo sa pamamaril.",,
Labi ng ni-rape-slay na Pinay inuwi na,C,"Dumating na sa bansa ang labi ng Pinay Overseas Fi­lipino Worker (OFW) na sinasabing biktima ng panghahalay at natagpuan wala ng buhay sa bansang Oman.,Ayon sa Overseas Workers Welfare Administration (OWWA), isinaayos ng repatriation team ng ahensya ang kinakailangang papeles ng nasawing si Pinky Esmeria B. Pamittan, na nagtrabaho bilang housekeeping supervisor sa Ramada Hotel sa Oman.,Dakong alas-9:15 ng gabi nang lumapag sa Ninoy Aquino International Airport (NAIA) ang Oman Air flight WY 843 sakay ang labi ng nasabing Pinay.,Sinalubong ito ng mga tauhan ng OWWA at ng Department of Labor and Employment (DOLE) kasama ang mga kaanak ni Pamittan.,Magugunitang noong nakalipas na Oktubre 28 nang matagpuan ang wala ng buhay na biktima sa Azaibah area sa Muscat na hinihinalang pinaslang ng dalawang Indian national na katrabaho nito.,Base rin sa ulat na ipinadala ni Labor Attache Nas­ser Mustafa kay DOLE Sec. Silvestre Bello III, sinasabing huling nakitang buhay si Pamittan na umalis sa naturang hotel kasama ang dalawang lalaking katrabaho nito kung kaya’t agad na dinakip ang mga ito.,Sa record ng OWWA, umalis noong nakalipas na buwan ng Marso si Pamittan patungong Oman.,Tiniyak ng OWWA na matatanggap ng naulilang pamilya ni Pamittan ang death insurance na P200,000 at burial assistance na P20,000 maliban pa sa makakatanggap ang mga kaanak nito ng livelihood at iba pang monetary assistance.",,
Negosyante tinapos sa isang bala,C,"Isang bala mula sa kalibre .45 baril ang agarang tumapos sa buhay ng isang negosyante makaraang barilin ito sa kanyang batok ng hindi pa kilalang suspek sa Quezon City kamakalawa ng gabi.,Ayon kay PO3 Julius Raz, ng Criminal Investigation Detection Unit (CIDU) may-hawak ng kaso, nakilala ang biktima na si Reno Tejada y Ramos, 31, ng No. 28, Lower Sampalucan, Brgy. Tandang Sora.,Sa imbestigasyon, nangyari ang krimen dakong alas-6:30 ng gabi sa harap ng isang gusali (Esa Scaffolding Steel Fabricaion Services) na matatagpuan sa No. 198-F. Tandang Sora Avenue ng naturang barangay.,Base sa naging pahayag sa pulisya ng isang nagngangalang Mark Vergil Bolante, nasa loob siya ng kanilang tindahan nang makarinig ng isang malakas na putok ng baril mula sa labas.,Kung kaya’t pagkaraan lang ng ilang sandali ay kanya itong tiningnan sa labas at dito niya umano nadiskubre ang wala nang buhay na biktima, na duguang nakabulagta sa kalsada at agad niya itong ini-report sa mga awtoridad.,Blangko pa ang CIDU kung ano ang motibo ng krimen.",,
